,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,AvaÃ­,CRB,1,0,14,11,0.46,0.54,1,0.60496046,0.235986311,0.15905323,,0,0,0,,0.60496046,0.235986311,0.15905323,,0.60496046,0.235986311,0.15905323,,,,1,,0,0,0,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0,0,705.7597768,"R$ 1,701.56",0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
244,Fortaleza,Figueirense,2,2,18,6,0.59,0.41,0,0.472214534,0.270357448,0.257428018,,0,0,0,,0.472214534,0.270357448,0.257428018,,0.472214534,0.270357448,0.257428018,,,,2,,1.61,3.55,5.75,,0.621118012,0.281690141,0.173913043,,1.076721197,,0.576860578,0.26161846,0.161520962,,,,0.144397474,0.064824335,0.128285065,,0,0,0,"R$ 1,701.56",245.7006803,110.3023666,218.2844802,,,0.010950795,7.63699E-05,0.009198163,0.020225328
245,Vila Nova,Oeste,1,1,17,11,0.59,0.41,0,0.315225592,0.381355964,0.303418444,,0,0,0,,0.315225592,0.381355964,0.303418444,,0.315225592,0.381355964,0.303418444,,,,2,,2.41,3.01,3.41,,0.414937759,0.332225914,0.293255132,,1.040418805,,0.398818012,0.319319405,0.281862583,,,,0.031086833,0.175826384,0.099142328,,0,391.5734013,0,"R$ 1,518.84",47.21604717,267.0528293,150.5817191,,,0.006987693,0.003848535,0.000464655,0.011300882
246,AtlÃ©tico GO,Ponte Preta,2,0,13,9,0.49,0.51,1,0.399920255,0.239596563,0.360483182,,0,0,0,,0.399920255,0.239596563,0.360483182,,0.399920255,0.239596563,0.360483182,,,,1,,2.4,2.9,3.1,,0.416666667,0.344827586,0.322580645,,1.084074898,,0.384352287,0.318084652,0.297563061,,,,0.149887028,0,0.154187434,,0,803.8290161,0,"R$ 1,857.82",278.4634648,0,286.4528557,,,0.000242362,0.00616038,0.003958942,0.010361683
247,CSA,Londrina,4,1,9,11,0.44,0.56,1,0.617359039,0.223667608,0.158973353,,0,0,0,,0.617359039,0.223667608,0.158973353,,0.617359039,0.223667608,0.158973353,,,,1,,1.91,3.15,4.4,,0.523560209,0.317460317,0.227272727,,1.068293254,,0.490090345,0.297165892,0.212743763,,,,0.417023457,0,0,,668.3123156,0,0,"R$ 1,961.22",817.8740392,0,0,,,0.01619732,0.005401998,0.002891257,0.024490575
248,Coritiba,Boa,2,1,8,7,0.52,0.48,1,0.752521834,0.190324204,0.057153962,,0,0,0,,0.752521834,0.190324204,0.057153962,,0.752521834,0.190324204,0.057153962,,,,1,,1.91,3,4.75,,0.523560209,0.333333333,0.210526316,,1.067419859,,0.490491352,0.312279494,0.197229154,,,,0.622952114,0,0,,1562.139415,0,0,"R$ 2,705.48",1685.386779,0,0,,,0.068659973,0.014873093,0.019621059,0.103154126
249,Sampaio CorrÃªa,Brasil de Pelotas,1,2,18,3,0.63,0.37,-1,0.473629174,0.286031416,0.24033941,,0,0,0,,0.473629174,0.286031416,0.24033941,,0.473629174,0.286031416,0.24033941,,,,3,,2.15,2.9,3.85,,0.465116279,0.344827586,0.25974026,,1.069684125,,0.434816474,0.322363937,0.242819589,,,,0.228805534,0.039835353,0.043024971,,3219.088747,0,0,"R$ 4,239.19",969.9491368,168.869455,182.3908399,,,0.001506426,0.001320052,6.15129E-06,0.002832629
250,Oeste,AtlÃ©tico GO,1,2,14,14,0.58,0.42,-1,0.454631754,0.212495278,0.332872968,,0,0,0,,0.454631754,0.212495278,0.332872968,,0.454631754,0.212495278,0.332872968,,,,3,,2.45,2.75,3.25,,0.408163265,0.363636364,0.307692308,,1.079491937,,0.378106822,0.336858805,0.285034373,,,,0.23203247,0,0.127603112,,0,0,702.2047336,"R$ 3,620.18",839.9995283,0,461.9463557,,,0.005856065,0.015466287,0.002288531,0.023610883
251,Boa,GoiÃ¡s,1,0,12,13,0.44,0.56,1,0.241010678,0.232990534,0.525998788,,0,0,0,,0.241010678,0.232990534,0.525998788,,0.241010678,0.232990534,0.525998788,,,,1,,2.6,2.9,2.9,,0.384615385,0.344827586,0.344827586,,1.074270557,,0.358024691,0.320987654,0.320987654,,,,0,0,0.362550094,,0,0,1501.325656,"R$ 3,819.56",0,0,1384.782101,,,0.013692279,0.007743493,0.042029565,0.063465337
252,CRB,Guarani,1,1,13,9,0.57,0.43,0,0.259395656,0.249284221,0.491320123,,0,0,0,,0.259395656,0.249284221,0.491320123,,0.259395656,0.249284221,0.491320123,,,,2,,2.35,2.85,3.35,,0.425531915,0.350877193,0.298507463,,1.074916571,,0.395874365,0.326422722,0.277702913,,,,0,0,0.339475384,,0,0,0,"R$ 2,434.78",0,0,826.5474077,,,0.018626438,0.005950348,0.045632312,0.070209099
253,Paysandu,AvaÃ­,2,1,20,11,0.47,0.53,1,0.238297874,0.256895572,0.504806554,,0,0,0,,0.238297874,0.256895572,0.504806554,,0.238297874,0.256895572,0.504806554,,,,1,,3.2,2.95,2.35,,0.3125,0.338983051,0.425531915,,1.077014966,,0.290153814,0.31474312,0.395103066,,,,0.00026596,0.004995766,0.294085939,,0,0,0,"R$ 1,608.23",0.427724571,8.034346672,472.9581871,,,0.002689039,0.003346339,0.012034855,0.018070233
254,Juventude,SÃ£o Bento,0,2,7,4,0.59,0.41,-1,0.451477534,0.289598813,0.258923653,,0,0,0,,0.451477534,0.289598813,0.258923653,,0.451477534,0.289598813,0.258923653,,,,3,,2,2.9,4.45,,0.5,0.344827586,0.224719101,,1.069546687,,0.467487774,0.322405361,0.210106865,,,,0.177216301,0.044632886,0.092389642,,1.368718629,0,0,"R$ 1,128.18",199.9318293,50.35391544,104.232117,,,0.000256328,0.00107627,0.002383079,0.003715676
255,Figueirense,CSA,1,2,10,7,0.68,0.32,-1,0.375274571,0.23861481,0.386110619,,0,0,0,,0.375274571,0.23861481,0.386110619,,0.375274571,0.23861481,0.386110619,,,,3,,2,3,4.1,,0.5,0.333333333,0.243902439,,1.077235772,,0.464150943,0.309433962,0.226415094,,,,0.062911857,0,0.236381502,,0,0,463.8329207,"R$ 1,237.49",77.85309128,0,292.5208641,,,0.007899009,0.005015352,0.025502661,0.038417022
256,CriciÃºma,Fortaleza,2,0,7,14,0.35,0.65,1,0.195190312,0.290829493,0.513980195,,0,0,0,,0.195190312,0.290829493,0.513980195,,0.195190312,0.290829493,0.513980195,,,,1,,2.7,2.95,2.7,,0.37037037,0.338983051,0.37037037,,1.079723792,,0.343023256,0.313953488,0.343023256,,,,0,0.050432711,0.33397286,,0,0,1199.335543,"R$ 2,066.46",0,104.2169945,690.1403282,,,0.021854579,0.000534719,0.029226275,0.051615573
257,Londrina,Brasil de Pelotas,1,0,16,9,0.57,0.43,1,0.449991224,0.299118859,0.250889917,,0,0,0,,0.449991224,0.299118859,0.250889917,,0.449991224,0.299118859,0.250889917,,,,1,,2.65,2.93,3.12,,0.377358491,0.341296928,0.320512821,,1.039168239,,0.363135127,0.328432794,0.308432079,,,,0.242440742,0.059910278,0.010790531,,0,0,0,"R$ 1,272.10",308.4086264,76.21180539,13.72662425,,,0.007543982,0.000859307,0.0033111,0.011714389
258,Ponte Preta,Sampaio CorrÃªa,0,0,8,8,0.55,0.45,0,0.560333259,0.254906288,0.184760454,,0,0,0,,0.560333259,0.254906288,0.184760454,,0.560333259,0.254906288,0.184760454,,,,2,,1.67,3.35,5.65,,0.598802395,0.298507463,0.17699115,,1.074301008,,0.557387911,0.277862033,0.164750055,,,,0.297059761,0.032490255,0.040470269,,817.2828599,0,0,"R$ 1,691.03",502.3383957,54.9421513,68.43663323,,,8.67507E-06,0.000526966,0.000400416,0.000936057
259,Vila Nova,Coritiba,2,1,14,12,0.49,0.51,1,0.32424828,0.38364222,0.2921095,,0,0,0,,0.32424828,0.38364222,0.2921095,,0.32424828,0.38364222,0.2921095,,,,1,,1.95,3.05,4.3,,0.512820513,0.327868852,0.23255814,,1.073247505,,0.477821295,0.305492303,0.216686401,,,,0,0.181557702,0.127483802,,0,184.0562069,0,"R$ 1,249.37",0,226.8334418,159.2749266,,,0.023584671,0.00610741,0.005688644,0.035380724
260,CSA,Vila Nova,1,2,22,9,0.52,0.48,-1,0.517492809,0.333606214,0.148900977,,0,0,0,,0.517492809,0.333606214,0.148900977,,0.517492809,0.333606214,0.148900977,,,,3,,2.7,2.8,2.9,,0.37037037,0.357142857,0.344827586,,1.072340814,,0.345384943,0.333049766,0.321565291,,,,0.338786442,0.095608433,0,,0,0,0,R$ 863.27,292.4626348,82.53545846,0,,,0.029621118,3.09634E-07,0.029812965,0.059434393
261,Guarani,Juventude,1,0,16,8,0.6,0.4,1,0.528708416,0.243389001,0.227902582,,0,0,0,,0.528708416,0.243389001,0.227902582,,0.528708416,0.243389001,0.227902582,,,,1,,1.77,3.3,4.9,,0.564971751,0.303030303,0.204081633,,1.072083687,,0.526984748,0.282655456,0.190359797,,,,0.262441984,0.014112941,0.07033168,,0,0,0,R$ 488.27,128.1418575,6.890888438,34.34066461,,,2.97103E-06,0.001541854,0.001409461,0.002954286
262,Coritiba,Londrina,0,1,4,5,0.6,0.4,-1,0.522497406,0.247244501,0.230258093,,0,0,0,,0.522497406,0.247244501,0.230258093,,0.522497406,0.247244501,0.230258093,,,,3,,2.1,3,3.8,,0.476190476,0.333333333,0.263157895,,1.072681704,,0.443925234,0.310747664,0.245327103,,,,0.295115218,0,0.027694433,,226.8110878,0,0,R$ 545.71,161.0458642,0,15.11299201,,,0.006173586,0.004032652,0.000227075,0.010433313
263,Figueirense,SÃ£o Bento,2,2,4,6,0.54,0.46,0,0.538607535,0.240996905,0.22039556,,0,0,0,,0.538607535,0.240996905,0.22039556,,0.538607535,0.240996905,0.22039556,,,,2,,2.3,2.85,3.4,,0.434782609,0.350877193,0.294117647,,1.079777449,,0.402659464,0.324953252,0.272387284,,,,0.338002115,0,0,,0,0,57.42936966,R$ 426.98,144.3186428,0,0,,,0.018481878,0.007048668,0.002703139,0.028233686
264,Sampaio CorrÃªa,Fortaleza,1,0,9,11,0.4,0.6,1,0.249022939,0.273691711,0.47728535,,0,0,0,,0.249022939,0.273691711,0.47728535,,0.249022939,0.273691711,0.47728535,,,,1,,3.35,2.95,2.25,,0.298507463,0.338983051,0.444444444,,1.081934958,,0.275901486,0.313311857,0.410786657,,,,0.024850682,0.027485511,0.244967728,,0,0,0,R$ 282.66,7.02421718,7.768969924,69.24182294,,,0.000722456,0.001569756,0.004422076,0.006714288
265,Brasil de Pelotas,CRB,1,0,10,8,0.56,0.44,1,0.397040315,0.313314232,0.289645452,,0,0,0,,0.397040315,0.313314232,0.289645452,,0.397040315,0.313314232,0.289645452,,,,1,,2.45,2.75,3.25,,0.408163265,0.363636364,0.307692308,,1.079491937,,0.378106822,0.336858805,0.285034373,,,,0.150934321,0.063610316,0.071074822,,23.53112755,0,0,R$ 222.15,33.5305176,14.13122487,15.78948742,,,0.000358477,0.000554347,2.1262E-05,0.000934086
266,CriciÃºma,AvaÃ­,3,2,6,6,0.39,0.61,1,0.28169376,0.263406565,0.454899675,,0,0,0,,0.28169376,0.263406565,0.454899675,,0.28169376,0.263406565,0.454899675,,,,1,,2.95,2.8,2.6,,0.338983051,0.357142857,0.384615385,,1.080741293,,0.313657906,0.330461008,0.355881086,,,,0.038200119,0.000337481,0.245245704,,82.14976811,0,0,R$ 240.85,9.200558855,0.081282847,59.06781372,,,0.001021707,0.004496298,0.009804681,0.015322686
267,Boa,Paysandu,1,1,11,14,0.52,0.48,0,0.227412913,0.278215887,0.4943712,,0,0,0,,0.227412913,0.278215887,0.4943712,,0.227412913,0.278215887,0.4943712,,,,2,,2.35,2.85,3.3,,0.425531915,0.350877193,0.303030303,,1.079439411,,0.394215655,0.325055014,0.28072933,,,,0,0.024958303,0.341150352,,27.14164862,0,0,R$ 199.64,0,4.982764733,68.10847303,,,0.027823155,0.002193904,0.045642849,0.075659907
268,GoiÃ¡s,AtlÃ©tico GO,2,1,11,13,0.52,0.48,1,0.389453663,0.196480841,0.414065497,,0,0,0,,0.389453663,0.196480841,0.414065497,,0.389453663,0.196480841,0.414065497,,,,1,,2,3.35,3.6,,0.5,0.298507463,0.277777778,,1.07628524,,0.464560863,0.277349769,0.258089368,,,,0.084180495,0,0.251305913,,0,14.20087949,0,R$ 140.75,11.84867471,0,35.37211358,,,0.005641091,0.006539784,0.024328553,0.036509428
269,Oeste,Ponte Preta,0,0,11,19,0.47,0.53,0,0.37187861,0.290555013,0.337566378,,0,0,0,,0.37187861,0.290555013,0.337566378,,0.37187861,0.290555013,0.337566378,,,,2,,2.9,2.85,2.65,,0.344827586,0.350877193,0.377358491,,1.07306327,,0.321348793,0.326986491,0.351664717,,,,0.155285027,0.041626947,0.087591426,,23.69734941,0,0,R$ 117.23,18.20402799,4.879917458,10.26832274,,,0.002553262,0.001327253,0.000198763,0.004079278
270,AtlÃ©tico GO,Juventude,0,1,13,9,0.65,0.35,-1,0.522153455,0.219447153,0.258399392,,0,0,0,,0.522153455,0.219447153,0.258399392,,0.522153455,0.219447153,0.258399392,,,,3,,1.71,3.45,4.95,,0.584795322,0.289855072,0.202020202,,1.076670596,,0.543151567,0.269214255,0.187634178,,,,0.242711031,0,0.108581087,,0,13.90776476,0,R$ 97.79,23.73356281,0,10.61763055,,,0.000440921,0.002476764,0.005007716,0.007925401
271,Londrina,Figueirense,2,0,10,12,0.42,0.58,1,0.318584331,0.26086605,0.420549619,,0,0,0,,0.318584331,0.26086605,0.420549619,,0.318584331,0.26086605,0.420549619,,,,1,,2.15,3.05,3.55,,0.465116279,0.327868852,0.281690141,,1.074675272,,0.432797042,0.305086439,0.262116518,,,,0.001646811,0.01852705,0.25732416,,0,0,52.5572712,R$ 115.99,0.191015768,2.148977433,29.84737516,,,0.013044543,0.001955443,0.025101047,0.040101034
272,GoiÃ¡s,Ponte Preta,2,2,24,11,0.64,0.36,0,0.297385858,0.250817648,0.451796494,,0,0,0,,0.297385858,0.250817648,0.451796494,,0.297385858,0.250817648,0.451796494,,,,2,,2.05,3.05,3.9,,0.487804878,0.327868852,0.256410256,,1.072083987,,0.455006216,0.30582385,0.239169934,,,,0,0.00518409,0.311231492,,0.4106839,0,0,R$ 84.21,0,0.436576373,26.21025423,,,0.024844177,0.003025682,0.045210054,0.073079914
273,SÃ£o Bento,Boa,0,0,5,8,0.52,0.48,0,0.628521084,0.250127438,0.121351478,,0,0,0,,0.628521084,0.250127438,0.121351478,,0.628521084,0.250127438,0.121351478,,,,2,,2.15,2.8,3.9,,0.465116279,0.357142857,0.256410256,,1.078669393,,0.431194472,0.331095755,0.237709773,,,,0.455740193,0,0,,0,1.331557936,0,R$ 58.90,26.84281801,0,0,,,0.038937792,0.006555868,0.013539253,0.059032913
274,CRB,Coritiba,1,1,16,10,0.58,0.42,0,0.2595604,0.275527569,0.464912031,,0,0,0,,0.2595604,0.275527569,0.464912031,,0.2595604,0.275527569,0.464912031,,,,2,,2.1,2.9,3.9,,0.476190476,0.344827586,0.256410256,,1.077428319,,0.441969519,0.320046893,0.237983587,,,,0,0.025709489,0.327709988,,0,0,0,R$ 32.06,0,0.82415802,10.50525784,,,0.033273087,0.00198197,0.051496519,0.086751576
275,Fortaleza,Vila Nova,2,0,17,7,0.66,0.34,1,0.439963417,0.410870597,0.149165986,,0,0,0,,0.439963417,0.410870597,0.149165986,,0.439963417,0.410870597,0.149165986,,,,1,,2,3,4.2,,0.5,0.333333333,0.238095238,,1.071428571,,0.466666667,0.311111111,0.222222222,,,,0.159945126,0.214494129,0,,0,2.390058258,0,R$ 23.12,3.697485284,4.958506139,0,,,0.000713064,0.009951955,0.005337214,0.016002232
276,Brasil de Pelotas,Oeste,1,3,17,15,0.61,0.39,-1,0.240433436,0.299923853,0.459642711,,0,0,0,,0.240433436,0.299923853,0.459642711,,0.240433436,0.299923853,0.459642711,,,,3,,2.15,2.9,3.75,,0.465116279,0.344827586,0.266666667,,1.076610532,,0.432019068,0.320289999,0.247690933,,,,0,0.058518285,0.315547434,,7.394970568,0,0,R$ 21.86,0,1.278986791,6.896664852,,,0.036705054,0.00041478,0.044923556,0.08204339
277,Paysandu,CriciÃºma,1,1,17,8,0.62,0.38,0,0.376008102,0.268172313,0.355819585,,0,0,0,,0.376008102,0.268172313,0.355819585,,0.376008102,0.268172313,0.355819585,,,,2,,2,3.15,3.85,,0.5,0.317460317,0.25974026,,1.077200577,,0.464166109,0.29470864,0.241125251,,,,0.064012153,0.035846063,0.188499997,,0,0,25.8624932,R$ 39.54,2.531234623,1.417462027,7.453861426,,,0.007771834,0.000704177,0.01315479,0.021630801
278,Guarani,CSA,1,0,12,13,0.51,0.49,1,0.406119134,0.23222238,0.361658486,,0,0,0,,0.406119134,0.23222238,0.361658486,,0.406119134,0.23222238,0.361658486,,,,1,,1.8,3.35,4.6,,0.555555556,0.298507463,0.217391304,,1.071454323,,0.518506057,0.278600269,0.202893674,,,,0.07618532,0.003035031,0.222888592,,0,4.465005386,0,R$ 32.61,2.484058871,0.098958633,7.267389393,,,0.01263082,0.002150909,0.025206266,0.039987995
279,AvaÃ­,Sampaio CorrÃªa,3,1,14,15,0.54,0.46,1,0.586185567,0.229298407,0.184516027,,0,0,0,,0.586185567,0.229298407,0.184516027,,0.586185567,0.229298407,0.184516027,,,,1,,1.53,3.6,6.7,,0.653594771,0.277777778,0.149253731,,1.08062628,,0.60482961,0.257052584,0.138117806,,,,0.315718617,0.015214631,0.062802001,,4.471305967,0,0,R$ 27.23,8.595874579,0.414239307,1.709871055,,,0.0003476,0.000770294,0.002152795,0.00327069
280,Fortaleza,SÃ£o Bento,2,1,13,9,0.57,0.43,1,0.591373926,0.256507747,0.152118327,,0,0,0,,0.591373926,0.256507747,0.152118327,,0.591373926,0.256507747,0.152118327,,,,1,,1.5,3.8,6.8,,0.666666667,0.263157895,0.147058824,,1.076883385,,0.619070436,0.244369909,0.136559655,,,,0.318956543,0.060851891,0.027429846,,13.15168811,0,0,R$ 29.66,9.459639214,1.804750352,0.813516603,,,0.000767097,0.000147327,0.000242072,0.001156496
281,Ponte Preta,Brasil de Pelotas,0,1,18,9,0.61,0.39,-1,0.588902776,0.289078692,0.122018532,,0,0,0,,0.588902776,0.289078692,0.122018532,,0.588902776,0.289078692,0.122018532,,,,3,,1.62,3.45,5.8,,0.617283951,0.289855072,0.172413793,,1.079552816,,0.571795971,0.268495499,0.15970853,,,,0.335139057,0.083014545,0,,14.18945882,0,0,R$ 31.77,10.64724531,2.637341731,0,,,0.000292643,0.000423668,0.001420536,0.002136847
282,Juventude,Londrina,0,0,12,8,0.56,0.44,0,0.448294575,0.276833897,0.274871528,,0,0,0,,0.448294575,0.276833897,0.274871528,,0.448294575,0.276833897,0.274871528,,,,2,,2.3,2.9,3.35,,0.434782609,0.344827586,0.298507463,,1.078117658,,0.403279369,0.319842258,0.276878373,,,,0.208422651,0.027466275,0.058415268,,0,0,0,R$ 18.49,3.852702562,0.507715397,1.079808986,,,0.002026369,0.001849719,4.02743E-06,0.003880115
283,Paysandu,GoiÃ¡s,2,3,17,10,0.61,0.39,-1,0.408532289,0.227104485,0.364363226,,0,0,0,,0.408532289,0.227104485,0.364363226,,0.408532289,0.227104485,0.364363226,,,,3,,2.35,3.15,2.95,,0.425531915,0.317460317,0.338983051,,1.081975283,,0.393291715,0.293408105,0.31330018,,,,0.156843901,0,0.148893133,,0,1.472374653,0,R$ 14.52,2.2769335,0,2.161510648,,,0.000232275,0.00439617,0.002607435,0.00723588
284,Vila Nova,Guarani,1,1,14,15,0.51,0.49,0,0.334339831,0.34317262,0.322487548,,0,0,0,,0.334339831,0.34317262,0.322487548,,0.334339831,0.34317262,0.322487548,,,,2,,2.05,2.95,4,,0.487804878,0.338983051,0.25,,1.076787929,,0.453018524,0.314809483,0.232171993,,,,0.009627553,0.120519271,0.153109435,,0,0,6.37645641,R$ 16.46,0.158423387,1.983169581,2.519447487,,,0.014084632,0.000804468,0.008156899,0.023045999
285,Oeste,Sampaio CorrÃªa,0,0,13,25,0.42,0.58,0,0.536594487,0.234362327,0.229043186,,0,0,0,,0.536594487,0.234362327,0.229043186,,0.536594487,0.234362327,0.229043186,,,,2,,2.05,3,3.95,,0.487804878,0.333333333,0.253164557,,1.074302768,,0.454066481,0.310278762,0.235654756,,,,0.310543017,0,0.033864246,,0,5.850350263,0,R$ 17.64,5.479381569,0,0.597518262,,,0.006810872,0.005763305,4.37129E-05,0.01261789
286,Figueirense,AtlÃ©tico GO,2,2,17,11,0.47,0.53,0,0.461854137,0.203519672,0.334626191,,0,0,0,,0.461854137,0.203519672,0.334626191,,0.461854137,0.203519672,0.334626191,,,,2,,2.3,3.05,3.15,,0.434782609,0.327868852,0.317460317,,1.080111779,,0.402534828,0.303550854,0.293914319,,,,0.227877675,0,0.12339641,,0,0,0,R$ 11.57,2.63600172,0,1.427402444,,,0.00351878,0.010006237,0.001657457,0.015182474
287,CRB,CSA,0,0,15,11,0.5,0.5,0,0.175122629,0.256342742,0.568534628,,0,0,0,,0.175122629,0.256342742,0.568534628,,0.175122629,0.256342742,0.568534628,,,,2,,0,0,0,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0,0,0,R$ 7.50,0,0,0,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
